school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,subject,total_grade
GP,Male,16,Urban,GreaterThan3,Together,4,4,services,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,Portuguese,44
GP,Female,17,Urban,GreaterThan3,Together,4,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,Portuguese,34
GP,Male,17,Rural,GreaterThan3,Together,1,1,other,other,home,father,2,3,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,1,Portuguese,42
GP,Female,17,Urban,GreaterThan3,Together,3,3,services,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,5,Portuguese,33
GP,Female,17,Urban,GreaterThan3,Together,1,1,at_home,other,course,mother,1,2,0,yes,no,no,no,no,yes,no,yes,4,3,2,1,1,4,Portuguese,29
GP,Female,18,Urban,GreaterThan3,Together,2,1,other,other,course,other,2,3,0,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,3,Portuguese,33
GP,Male,16,Urban,GreaterThan3,Together,2,1,other,other,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,Portuguese,47
GP,Female,17,Urban,GreaterThan3,Together,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,5,Portuguese,32
GP,Male,17,Urban,GreaterThan3,Together,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,Portuguese,34
GP,Male,22,Urban,GreaterThan3,Together,3,1,services,services,other,mother,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,Portuguese,20
GP,Male,18,Rural,LessThen3,Together,3,3,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,Portuguese,29
GP,Male,16,Urban,GreaterThan3,Together,0,2,other,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,Portuguese,34
GP,Male,18,Urban,GreaterThan3,Together,3,2,services,other,course,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,Portuguese,22
GP,Male,16,Urban,GreaterThan3,Together,3,3,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,Portuguese,30
GP,Male,18,Urban,GreaterThan3,Together,2,1,services,services,other,mother,1,1,2,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,Portuguese,21
GP,Male,16,Rural,GreaterThan3,Together,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,Portuguese,39
GP,Male,17,Rural,GreaterThan3,Together,2,1,other,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,Portuguese,37
GP,Male,17,Urban,LessThen3,Together,1,1,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,Portuguese,29
GP,Female,18,Urban,LessThen3,Apart,2,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,5,Portuguese,37
GP,Female,17,Urban,LessThen3,Together,4,2,teacher,services,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,4,Portuguese,46
GP,Female,19,Urban,GreaterThan3,Together,2,2,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,Portuguese,31
GP,Male,18,Urban,LessThen3,Together,2,1,services,other,course,mother,3,2,1,no,no,no,yes,no,no,yes,no,4,4,5,4,4,5,Portuguese,32
GP,Female,17,Rural,GreaterThan3,Together,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,5,Portuguese,37
GP,Female,18,Urban,LessThen3,Together,1,1,other,at_home,home,mother,1,3,0,no,yes,no,no,no,yes,no,no,4,4,3,2,3,3,Portuguese,37
GP,Female,18,Rural,GreaterThan3,Together,2,2,other,other,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,3,2,3,1,1,5,Portuguese,35
GP,Male,19,Urban,LessThen3,Apart,4,3,services,at_home,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,Portuguese,38
GP,Male,18,Urban,GreaterThan3,Together,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,Portuguese,48
GP,Male,17,Rural,GreaterThan3,Together,2,2,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,4,Portuguese,29
GP,Female,17,Urban,LessThen3,Together,2,2,services,services,course,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,3,4,1,1,1,2,Portuguese,33
GP,Female,20,Rural,GreaterThan3,Together,2,1,other,other,course,other,2,2,0,no,yes,yes,yes,yes,no,yes,yes,1,2,3,1,2,2,Portuguese,34
GP,Female,18,Urban,GreaterThan3,Together,4,3,services,other,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,1,2,1,3,2,Portuguese,45
GP,Male,18,Urban,GreaterThan3,Together,4,3,teacher,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,3,Portuguese,31
GP,Male,18,Rural,GreaterThan3,Together,3,2,other,other,course,mother,1,3,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,Portuguese,33
GP,Female,17,Urban,GreaterThan3,Together,3,3,other,other,home,mother,1,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,4,Portuguese,40
GP,Female,18,Urban,GreaterThan3,Together,2,2,at_home,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,3,Portuguese,36
GP,Male,17,Urban,GreaterThan3,Together,2,2,other,other,home,father,2,1,0,no,no,no,no,yes,no,yes,no,4,4,4,2,3,4,Portuguese,25
GP,Male,18,Rural,LessThen3,Apart,3,4,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,3,4,1,Portuguese,47
GP,Male,17,Urban,GreaterThan3,Together,3,1,services,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,4,3,4,5,Portuguese,36
GP,Female,18,Rural,GreaterThan3,Together,4,4,teacher,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,4,2,2,4,Portuguese,33
GP,Male,18,Urban,GreaterThan3,Together,4,2,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,5,1,3,5,Portuguese,36
GP,Female,18,Rural,GreaterThan3,Together,2,1,other,other,reputation,mother,2,2,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,Portuguese,27
GP,Female,19,Urban,GreaterThan3,Together,3,3,other,services,home,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,3,3,5,Portuguese,35
GP,Female,18,Urban,GreaterThan3,Together,2,3,other,services,reputation,father,1,4,0,no,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,Portuguese,48
GP,Female,18,Urban,LessThen3,Together,1,1,other,other,home,mother,2,2,0,no,yes,no,no,no,yes,no,no,4,4,3,1,1,3,Portuguese,39
GP,Male,17,Rural,GreaterThan3,Together,1,2,at_home,at_home,home,mother,1,2,0,no,yes,no,yes,no,yes,no,yes,3,5,2,2,2,1,Portuguese,51
GP,Female,18,Urban,GreaterThan3,Together,2,1,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,5,1,2,1,Portuguese,43
GP,Female,17,Urban,GreaterThan3,Together,2,4,at_home,health,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,1,Portuguese,47
GP,Female,17,Urban,LessThen3,Together,2,2,services,other,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,yes,4,4,4,2,3,5,Portuguese,36
GP,Female,18,Rural,GreaterThan3,Apart,3,2,other,services,home,mother,2,2,0,no,no,no,no,no,no,yes,yes,4,1,1,1,1,5,Portuguese,31
GP,Male,18,Urban,GreaterThan3,Together,4,4,teacher,services,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,3,2,4,1,4,3,Portuguese,35
GP,Female,18,Urban,GreaterThan3,Together,4,4,health,health,reputation,father,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,Portuguese,39
GP,Female,17,Urban,GreaterThan3,Together,2,2,other,services,reputation,father,3,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,1,1,Portuguese,43
GP,Female,19,Rural,GreaterThan3,Together,3,2,services,services,reputation,father,1,2,1,yes,yes,no,no,yes,no,yes,no,3,3,3,4,3,3,Portuguese,27
GP,Male,18,Urban,LessThen3,Together,4,3,teacher,services,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,2,3,1,2,1,Portuguese,30
GP,Male,18,Urban,GreaterThan3,Together,1,2,at_home,other,home,other,2,1,0,no,no,no,no,no,no,yes,no,3,4,4,2,4,4,Portuguese,31
GP,Male,17,Urban,LessThen3,Apart,4,1,services,other,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,5,4,2,4,5,Portuguese,32
GP,Male,17,Urban,LessThen3,Apart,3,2,teacher,services,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,4,4,3,4,3,Portuguese,39
GP,Female,18,Rural,LessThen3,Together,1,1,at_home,other,reputation,mother,2,4,0,no,yes,no,yes,yes,yes,no,no,5,2,2,1,1,3,Portuguese,52
GP,Female,18,Urban,GreaterThan3,Together,1,1,other,other,home,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,Portuguese,38
GP,Female,17,Urban,GreaterThan3,Together,2,2,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,5,Portuguese,38
GP,Female,18,Urban,GreaterThan3,Together,2,1,other,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,Portuguese,39
GP,Male,17,Urban,GreaterThan3,Together,1,1,other,other,reputation,father,1,2,0,no,no,no,no,no,yes,yes,no,4,3,3,1,2,4,Portuguese,36
GP,Female,18,Urban,GreaterThan3,Together,2,2,at_home,at_home,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,2,Portuguese,54
GP,Female,17,Urban,GreaterThan3,Together,1,1,services,teacher,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,Portuguese,40
GP,Male,18,Urban,GreaterThan3,Together,2,1,services,services,reputation,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,2,4,1,3,2,Portuguese,44
GP,Male,18,Urban,LessThen3,Apart,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,2,Portuguese,51
GP,Male,18,Urban,GreaterThan3,Together,4,2,teacher,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,4,5,Portuguese,47
GP,Female,17,Urban,GreaterThan3,Together,4,3,health,services,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,3,Portuguese,53
GP,Female,17,Rural,LessThen3,Together,3,1,services,other,reputation,mother,2,4,0,no,yes,no,no,yes,yes,no,no,3,1,2,1,1,3,Portuguese,56
GP,Male,18,Rural,LessThen3,Together,3,2,services,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,1,4,Portuguese,44
GP,Male,17,Urban,GreaterThan3,Together,3,3,health,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,3,5,Portuguese,44
GP,Female,19,Urban,GreaterThan3,Together,4,4,health,other,reputation,other,2,2,0,no,yes,no,yes,yes,yes,yes,no,2,3,4,2,3,2,Portuguese,40
GP,Female,18,Urban,LessThen3,Together,4,3,other,other,home,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,5,1,2,2,Portuguese,41
GP,Female,18,Urban,GreaterThan3,Together,4,3,other,other,reputation,father,1,4,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,Portuguese,50
GP,Male,18,Urban,LessThen3,Together,4,4,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,2,2,1,Portuguese,53
GP,Female,18,Urban,LessThen3,Apart,4,4,health,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,2,4,1,1,4,Portuguese,44
GP,Male,17,Urban,LessThen3,Together,4,4,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,Portuguese,38
GP,Female,17,Rural,GreaterThan3,Together,4,4,services,services,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,5,Portuguese,22
GP,Female,17,Urban,GreaterThan3,Together,4,2,other,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,Portuguese,48
GP,Female,17,Urban,GreaterThan3,Together,3,2,health,health,reputation,father,1,4,0,no,yes,no,yes,no,yes,yes,no,5,2,2,1,2,5,Portuguese,54
GP,Male,19,Rural,LessThen3,Together,2,1,at_home,services,course,mother,2,3,1,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,Portuguese,30
GP,Male,20,Urban,GreaterThan3,Apart,3,2,services,other,course,other,1,1,2,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,Portuguese,44
GP,Male,19,Rural,GreaterThan3,Together,3,3,other,services,reputation,father,1,2,0,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,Portuguese,31
GP,Female,18,Urban,GreaterThan3,Together,1,4,other,teacher,home,mother,1,2,0,yes,yes,no,no,no,yes,no,yes,3,4,4,1,2,5,Portuguese,31
GP,Female,18,Urban,GreaterThan3,Together,2,1,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,1,Portuguese,39
GP,Female,17,Urban,GreaterThan3,Together,2,3,other,other,course,father,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,1,1,1,3,Portuguese,37
GP,Female,17,Rural,GreaterThan3,Together,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,1,5,Portuguese,48
GP,Female,18,Urban,GreaterThan3,Together,4,3,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,5,Portuguese,46
GP,Female,18,Urban,LessThen3,Together,4,3,health,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,4,1,Portuguese,39
GP,Female,17,Rural,GreaterThan3,Together,3,4,at_home,services,course,father,1,3,0,no,yes,no,yes,no,yes,yes,no,4,3,4,2,5,5,Portuguese,47
GP,Female,18,Urban,GreaterThan3,Together,3,3,at_home,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,Portuguese,37
GP,Male,19,Urban,GreaterThan3,Together,4,2,health,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,Portuguese,31
GP,Female,18,Urban,GreaterThan3,Together,4,4,teacher,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,Portuguese,36
GP,Female,18,Urban,GreaterThan3,Together,3,4,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,Portuguese,37
GP,Female,17,Urban,GreaterThan3,Together,4,4,health,health,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,5,Portuguese,46
GP,Female,17,Urban,GreaterThan3,Apart,4,3,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,2,1,2,5,Portuguese,46
GP,Female,17,Urban,LessThen3,Apart,3,3,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,Portuguese,37
GP,Female,17,Urban,LessThen3,Together,2,1,other,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,2,Portuguese,37
GP,Male,18,Urban,LessThen3,Together,4,4,other,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,5,Portuguese,28
GP,Female,19,Urban,GreaterThan3,Together,1,1,other,other,course,other,3,3,0,no,no,no,yes,yes,no,no,yes,1,5,5,4,3,5,Portuguese,31
GP,Female,19,Urban,LessThen3,Apart,1,1,other,other,course,other,3,2,2,no,yes,no,no,no,yes,yes,yes,5,3,4,1,1,4,Portuguese,25
GP,Female,18,Urban,GreaterThan3,Together,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,4,5,Portuguese,30
GP,Female,17,Urban,GreaterThan3,Together,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,Portuguese,40
GP,Female,17,Rural,LessThen3,Together,2,2,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,3,2,2,2,3,Portuguese,32
GP,Female,17,Urban,GreaterThan3,Together,3,1,services,services,course,father,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,Portuguese,52
GP,Female,17,Urban,LessThen3,Together,0,2,at_home,at_home,home,father,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,Portuguese,43
GP,Female,18,Urban,GreaterThan3,Together,1,1,other,other,home,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,5,5,1,2,2,Portuguese,42
GP,Male,18,Urban,GreaterThan3,Together,4,4,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,Portuguese,40
GP,Male,17,Urban,GreaterThan3,Together,3,3,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,Portuguese,52
GP,Male,17,Rural,GreaterThan3,Together,2,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,Portuguese,31
GP,Female,17,Urban,GreaterThan3,Together,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,3,4,Portuguese,38
GP,Female,17,Urban,GreaterThan3,Together,4,4,teacher,teacher,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,4,Portuguese,44
GP,Female,17,Urban,GreaterThan3,Together,3,3,at_home,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,Portuguese,34
GP,Male,18,Urban,LessThen3,Together,2,2,other,other,course,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,5,5,2,4,5,Portuguese,34
GP,Male,19,Rural,GreaterThan3,Together,3,2,at_home,services,home,other,1,1,0,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,5,Portuguese,31
GP,Female,18,Urban,GreaterThan3,Together,2,2,at_home,other,course,mother,4,2,0,no,no,no,yes,yes,yes,no,yes,4,2,5,1,1,2,Portuguese,29
GP,Female,17,Rural,GreaterThan3,Together,2,4,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,Portuguese,45
GP,Male,18,Urban,GreaterThan3,Together,2,2,other,other,reputation,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,4,2,1,2,5,Portuguese,44
GP,Female,18,Urban,GreaterThan3,Together,3,3,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,Portuguese,33
GP,Female,18,Urban,LessThen3,Together,2,2,other,other,home,other,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,Portuguese,31
GP,Female,18,Rural,GreaterThan3,Together,2,2,at_home,other,course,mother,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,Portuguese,41
GP,Female,17,Urban,GreaterThan3,Together,3,4,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,Portuguese,38
GP,Female,17,Urban,GreaterThan3,Together,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,2,Portuguese,40
GP,Female,18,Urban,LessThen3,Together,3,3,services,services,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,Portuguese,43
GP,Female,17,Rural,GreaterThan3,Apart,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,2,Portuguese,44
GP,Male,18,Urban,GreaterThan3,Together,4,4,teacher,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,Portuguese,37
GP,Male,18,Urban,LessThen3,Together,3,4,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,Portuguese,49
GP,Female,17,Urban,GreaterThan3,Apart,2,2,at_home,at_home,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,Portuguese,36
GP,Female,18,Urban,GreaterThan3,Together,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,Portuguese,37
GP,Female,18,Urban,GreaterThan3,Together,3,2,other,services,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,Portuguese,47
GP,Male,18,Rural,GreaterThan3,Together,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,Portuguese,46
GP,Male,18,Urban,GreaterThan3,Together,4,3,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,Portuguese,41
GP,Female,17,Urban,GreaterThan3,Together,4,3,health,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,Portuguese,36
GP,Female,17,Urban,GreaterThan3,Together,2,1,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,1,Portuguese,42
GP,Female,17,Urban,GreaterThan3,Together,2,1,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,4,4,Portuguese,44
GP,Female,19,Urban,LessThen3,Apart,2,3,at_home,other,home,other,2,1,1,no,no,no,no,yes,no,yes,no,2,2,3,3,4,5,Portuguese,32
GP,Female,17,Urban,GreaterThan3,Together,3,1,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,Portuguese,36
GP,Female,21,Urban,LessThen3,Together,4,4,other,other,reputation,other,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,Portuguese,33
GP,Male,18,Urban,LessThen3,Together,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,Portuguese,32
GP,Male,18,Urban,LessThen3,Apart,3,4,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,Portuguese,42
GP,Female,17,Urban,GreaterThan3,Together,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,4,Portuguese,47
GP,Male,17,Urban,LessThen3,Apart,4,4,health,other,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,Portuguese,42
GP,Female,18,Urban,LessThen3,Together,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,3,Portuguese,48
GP,Male,21,Rural,LessThen3,Together,1,1,at_home,other,course,other,2,2,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,Portuguese,29
GP,Female,20,Rural,GreaterThan3,Together,1,1,other,other,reputation,other,2,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,Portuguese,41
GP,Female,19,Urban,GreaterThan3,Together,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,Portuguese,30
GP,Male,17,Urban,LessThen3,Apart,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,Portuguese,52
GP,Female,18,Urban,GreaterThan3,Together,3,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,Portuguese,48
GP,Male,18,Rural,GreaterThan3,Together,2,3,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,Portuguese,41
GP,Male,19,Urban,GreaterThan3,Together,2,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,Portuguese,29
GP,Female,18,Urban,LessThen3,Apart,2,2,services,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,Portuguese,48
GP,Female,20,Urban,GreaterThan3,Together,1,0,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,Portuguese,28
GP,Female,18,Urban,GreaterThan3,Together,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,Portuguese,36
MS,Female,16,Urban,GreaterThan3,Together,1,3,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,Portuguese,32
MS,Female,16,Rural,GreaterThan3,Together,2,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,Portuguese,36
MS,Female,15,Rural,GreaterThan3,Together,1,1,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,Portuguese,30
MS,Female,15,Rural,GreaterThan3,Together,3,3,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,Portuguese,31
MS,Female,16,Rural,GreaterThan3,Together,2,3,at_home,services,course,mother,2,2,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,Portuguese,50
MS,Female,15,Rural,LessThen3,Together,2,1,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,Portuguese,23
MS,Male,16,Rural,LessThen3,Apart,4,4,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,Portuguese,32
MS,Male,16,Urban,GreaterThan3,Apart,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,Portuguese,32
MS,Female,17,Rural,GreaterThan3,Together,3,2,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,Portuguese,30
MS,Female,17,Rural,GreaterThan3,Together,1,1,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,Portuguese,19
MS,Female,15,Rural,GreaterThan3,Together,4,4,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,Portuguese,41
MS,Female,16,Urban,LessThen3,Apart,2,2,at_home,other,reputation,mother,2,4,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,Portuguese,30
MS,Female,15,Rural,LessThen3,Together,1,1,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,Portuguese,30
MS,Female,15,Rural,LessThen3,Together,1,1,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,Portuguese,21
